8.2;440.567;0;83.375;440.567;40.567;0.567;0.56697;6.70E-02;6.97E-03;8.2;440.567;0;83.375;440.567;40.567;0.567;0.56697;6.70E-02;6.97E-03
8.3;440.584;0;83.375;440.584;40.584;0.5838;0.58377;8.38E-02;3.77E-03;8.3;440.584;0;83.375;440.584;40.584;0.5838;0.58377;8.38E-02;3.77E-03
8.4;440.539;0;83.375;440.539;40.539;0.5393;0.5393;3.93E-02;9.30E-03;8.4;440.539;0;83.375;440.539;40.539;0.5393;0.5393;3.93E-02;9.30E-03
8.5;440.523;0;83.375;440.523;40.523;0.5228;0.5228;2.28E-02;2.80E-03;8.5;440.523;0;83.375;440.523;40.523;0.5228;0.5228;2.28E-02;2.80E-03
8.6;440.558;0;83.375;440.558;40.558;0.5576;0.55755;5.76E-02;7.55E-03;8.6;440.558;0;83.375;440.558;40.558;0.5576;0.55755;5.76E-02;7.55E-03
8.7;440.558;0;83.375;440.558;40.558;0.5577;0.55771;5.77E-02;7.71E-03;8.7;440.558;0;83.375;440.558;40.558;0.5577;0.55771;5.77E-02;7.71E-03
8.8;440.518;0;83.375;440.518;40.518;0.518;0.51799;1.80E-02;7.99E-03;8.8;440.518;0;83.375;440.518;40.518;0.518;0.51799;1.80E-02;7.99E-03
8.9;440.516;0;83.375;440.516;40.516;0.516;0.516;1.60E-02;6.00E-03;8.9;440.516;0;83.375;440.516;40.516;0.516;0.516;1.60E-02;6.00E-03
9.0;440.571;0;83.375;440.571;40.571;0.5709;0.57086;7.09E-02;8.60E-04;9;440.571;0;83.375;440.571;40.571;0.5709;0.57086;7.09E-02;8.60E-04
9.1;440.584;0;83.375;440.584;40.584;0.5844;0.58445;8.44E-02;4.45E-03;9.1;440.584;0;83.375;440.584;40.584;0.5844;0.58445;8.44E-02;4.45E-03
9.2;440.543;0;83.375;440.543;40.543;0.5429;0.54294;4.29E-02;2.94E-03;9.2;440.543;0;83.375;440.543;40.543;0.5429;0.54294;4.29E-02;2.94E-03
9.3;440.553;0;83.375;440.553;40.553;0.5528;0.55285;5.28E-02;2.84E-03;9.3;440.553;0;83.375;440.553;40.553;0.5528;0.55285;5.28E-02;2.84E-03
